user_id,section_id,project_id,post_date,prompt,post_text,post_score,answer_date,answer_text,answer_score
45398,1,1,2019-02-23,how to check schema is created or not by <jdbc:embedded-database> tag,<p>i am using tag for my hsql schema creation. my spring.xml file looks like this: </p> <pre><code>&,1,2019-02-23,"<p>Since you are using file-based HSQL, you can just take a look at the files generated:</p>

<pre><",1
22179,2,1,2019-02-01,Trying to receive a file using a Socket,<p>I'm trying to stream a file over a socket and write it to a file as I receive it (so that it can ,1,2019-02-01,"<p><a href=""http://msdn.microsoft.com/en-us/library/8s4y8aff%28v=vs.110%29.aspx"" rel=""nofollow"">From",-1
46189,3,2,2019-02-01,Applying a stroke to a rounded rect in core-graphics,<p>I have a gradient that has rounded corners that I an using for a custom UITableViewCell backgroun,1,2019-02-01,"<p>Responding to your revised code, I quote the documentation:</p>

<blockquote>
  <p>Unlike the cur",5
31952,3,2,2019-02-16,What is the meaning of this strange syntax,<p>Today I saw the following syntax. Can anybody tell me the meaning of this:</p> <pre><code>System:,2,2019-02-16,<p>The <code>^</code> operator (not to be confused with the binary XOR operator) is specific to C++/,7
36357,1,2,2019-02-04,Get all dates in date range in SQL Server,<p>I got this example from one StackOverflow question that was asked but I couldn't get it work acco,1,2019-02-04,"<p>With a little help of a numbers table.</p>

<pre><code>declare @T table
(
  ID int identity prima",4
27668,1,2,2019-02-28,URL Routing and QueryStrings in ASP.NET Web Forms application,<p>I am trying to implement URL Routing for a non MVC application. Here's my original URL:</p> <pre>,1,2019-02-28,"<p>I believe ""URL Rewriting Module for IIS"" will solve your problem and save you a lot of time!</p>
",1
28160,3,2,2019-02-18,Automatically log all parameters that were passed to some method,<p>Let's say I have some function that accepts two integers. Is it a way to automatically log a mess,1,2019-02-18,<p>If you are using an IoC framework such as Windsor you can use AOP (Aspect-oriented programming) t,2
33452,1,2,2019-02-04,Visual Studio - Add resharper shortcut to command,<p>I am currently using resharper and alt+shift+L command is used a lot by me. I would like to know ,0,2019-02-05,"<p>Yep, just add the <code>ReSharper.ReSharper_LocateInSolutionOrAssemblyExplorer</code> command to ",2
35281,2,2,2019-02-27,Comparing two files in C++,<p>I have a function that compares two files to see if they are the same. It reads the files byte by,4,2019-02-27,"<p>When your files are not the same, are they likely to be of the same size? If not, you can determi",7
42137,3,3,2019-02-18,How to disable the button if the input has no arrays?,<p>I have the following in my HTML thing The input value will be populated by the user selection and,1,2019-02-18,"<p>You are returning false before alerting the message.</p>

<p>Try this:</p>

<pre><code>$('.submit",1
31575,1,3,2019-02-11,dompdf positioning errors,<p>This may have been asked multiple times but is there a good HTML-to-PDF creator for PHP?</p> <p>I,2,2019-02-16,"<p>I just decided to re-write my HTML using tables, so dompdf will render it the way I want.  mPDF l",0
31870,1,1,2019-02-20,dictionary with palindromes to non palindromes?,<p>I am sorry if this is too easy but I can't figure out how to build this dictionary.</p> <p>I have,5,2019-02-20,"<p>This code should work:</p>

<pre><code>text = ""Bob and Anna are meeting at noon""
words = {}
last_",2
38836,1,2,2019-02-23,how to import sql server table to SAP ABAP itab?,<p>is it possible to import data in SQL Server table to SAP ABAP itab (table) directly? </p> <p>I wa,0,2019-03-01,"<p>For your task you can use a function module (SE37) or you can use module pool, or a report (SE38,",2
1502,2,1,2019-02-26,Async await returns to caller before ContinueWith but only when exception is thrown,<p>Let's say I have two async methods first one calls second one</p> <pre><code>[HttpPost] [Authoriz,0,2019-02-26,"<p>I know what's wrong with my code, the line <code>return View(job);</code> is being hit before Con",0
21307,1,3,2019-02-15,jdbc - transaction manager needed by our web server for db transactions?,<p>I'm using Jetty with mysql. I need some basic transaction support and jetty is warning me at star,0,2019-02-15,"<p>Transactions are not ""native"" to MySQL (unlike other databases). </p>

<p>You need to make sure y",1
24700,1,2,2019-02-06,How to compile atanks from windows?,<p>I'm starting to learn C++ to make a game I compiled some little programs and it worked fine to le,0,2019-03-22,"<p>Someone on a IRC Channel help me to solve it, a little change on the makefile and use a 32 bit co",0
49171,2,3,2019-02-18,Travis CI pip and pygame,<p>I am trying to setup a project with Travis CI. Project also uses pygame. I had multiple attempts ,3,2019-02-18,"<p>Solution was as follows:</p>

<p>Create separate .travis_requirements.txt without the pygame.</p>",7
28385,1,3,2019-02-21,Detect windows font size (100% 125% 150%),<p>I created an application that works perfectly until the user selects 125% or 150%. It would break,26,2019-02-21,<p>The correct way of handling variable DPI settings is not to detect them and adjust your controls',18
40815,2,1,2019-02-07,How should I initialize jQuery?,<p>I have seen this (I'm also using it):</p> <pre><code>$(document).ready(function(){ // do jQuery },26,2019-02-07,"<p>The first example runs the function when the DOM tree is built.
The second example runs the funct",31
29864,3,2,2019-02-09,No project for F# Application in VS Express 2012 for Web,<p>I installed the <a href= http://www.microsoft.com/web/gallery/install.aspx?appid=FSharpVWD11 >F# ,6,2019-02-09,<p>There is no F# Application template in the VS Express 2012 Web edition but you should be able to ,10
25044,3,1,2019-02-04,C# WPF Combobox dropdown list to multiple columns,<p>Is it possible to force the combobox items in list to appear in say two columns?</p> <p>For examp,4,2019-02-04,"<p>You can change the ItemsPanel to a WrapPanel, just be careful on the height (you could write a co",6
7360,3,2,2019-02-27,Adding all exception breakpoint for simulator but not for iPad,<p>I am trying to run my project on iPad and simulator at the same time. Now i want to add all excep,-1,2019-02-27,"<blockquote>
  <p>I am trying to run my project on iPad and simulator at the same time.</p>
</blockq",0
6196,1,2,2019-02-07,convert Lambert 2 to WSG84,<p>i got latitude and longitude in lambert 2 to have a result in my map i need latitude and longitud,1,2019-02-07,"<p>This is not an Android related question. Anyway you can use <a href=""http://www.jhlabs.com/java/m",1
34542,3,2,2019-02-21,Using prototype apply vs this to call function,<p>On the <a href= https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/,4,2019-02-21,<p>The answer is that the version of the polyfill using <code>this.indexOf</code> would not conform ,7
1472,1,1,2019-02-24,Updating a class in an ASP.NET website,<p>I have a certain class in VB in my <code>App_Code</code> folder I can't deploy it directly to the,1,2019-02-24,"<p>You are going to be in trouble if you don't deploy this correctly.</p>

<p>First question: Is thi",0
33401,3,1,2019-02-04,Tkinter making lots of circles quicly by copying,<p>I would like to draw as many as 86000 (small circles) on a Tkinter Canvas. On average it will be ,1,2019-02-04,<p>I don't think there's anything you can do to speed up the creation of circles. The canvas wasn't ,1
48563,1,1,2019-02-05,.net resx files and localization,<p>I <em>think</em> I get it but a couple of aspects are confusing me. Say I want strings localized ,1,2019-02-05,"<p>If the resources in the main assembly (MyApp.resx) are in the en-US culture, you don't need to cr",4
26486,3,1,2019-02-01,Rotate Sprite to Mouse Position,<p>I've been using the SFML 1.6 library and I'd like to know.</p> <p>How does one rotate a sprite so,3,2019-02-01,"<p>If you have the position of the sprite : S = (Sx, Sy) and the position of the cursor C = (Cx, Cy)",8
40980,1,3,2019-02-18,jQuery selector all ids that are integer,<p>How do I select all ids which are the integers.</p> <p>for example</p> <pre><code>&lt;div id= 1 &,4,2019-02-18,"<p><a href=""http://jsfiddle.net/cse_tushar/2rjJV/"" rel=""nofollow""><strong>Fiddle Demo</strong></a></",4
28470,2,1,2019-02-09,Having troubles with SQL and C#,<p>I am trying to modify a table within a database as follows:</p> <pre><code>using (SqlCeCommand co,1,2019-02-09,"<p>If you use prepared statements like this, <code>@hostname2</code> will be replaced to <code>'valu",3
2554,2,1,2019-02-22,how to display strtotime in local time zone,<p>working with a chat box where getting the msg time with raw as far I've got this <code>$msg_time ,3,2019-02-22,"<p><strong>Server Timezone</strong>   </p>

<pre><code>     &lt;?php
        // set the default time",1
33317,1,1,2019-02-02,Find the most frequent k-mers with mismatches in a text,<p>I am trying to solve finding the most frequent k-mers with mismatches in a string. The requiremen,0,2019-02-02,"<p>It all seems great until your last line of code:</p>

<pre><code>print [key for key,val in mismat",1
15238,2,2,2019-02-23,UML Use Case Diagram: Reuse extending Use Cases,<p>I am currently refreshing/altering my knowledge in software development because I will work in th,1,2019-02-23,"<p>You could have many use cases, extending each other. For extending is a variation. Only that woul",0
38219,3,2,2019-02-06,Python load .csv in numpy arrays return a list,<p>I would like to improve this code in order to return a <code>list</code> of solutions at the end:,1,2019-02-10,"<p>I'd really use np.genfromtxt to read the csv files.
Here is an example:</p>

<pre><code>import nu",1
22482,2,3,2019-02-25,Understanding Avro Deserialization from a Large ByteArrayOutputSteam,<p>I'm under the impression that a <code>ByteArrayOutputStream</code> is not memory efficient since ,0,2019-02-25,<p><em>ByteArrayOutputStream</em> makes sense when dealing with small objects like small to medium i,0
47184,3,1,2019-02-20,UDP: How does the client know its server?,<p>I'm sniffing between two devices which communicate in a duplex fashion via udp. I'm using wiresha,0,2019-02-20,"<p>First, in UDP communication, there is no ""connect"" action. UDP is not connection-oriented.</p>

<",1
39607,2,1,2019-02-19,PHPMailer returning 500: Internal server error from a hosted website,<p>I am trying to learn web development. I bought a domain name say test.com and have hosted it.</p>,-1,2019-02-22,<p>I figured out that on running the php code was not able to access the pear packages when called f,1
893,1,3,2019-02-21,Lock free & Thread-Safe IList<T> for .NET,<p>Is there a lock-free &amp; thread-safe data structure that implements IList?</p> <p>Naturally by ,12,2019-02-25,"<p>Well, I couldn't find such a class anywhere; so <strong><a href=""http://philosopherdeveloper.com/",6
49932,1,1,2019-02-19,How to set a crontab using php?,<p>i need to set a crontab from a php script. i know that it can be set by </p> <blockquote> <p><cod,2,2019-02-19,<p>Are you running <code>crontab -l</code> as the same user as the web server is running under? Othe,2
36644,1,2,2019-02-19,Pseudo code for an algorithm that finds the following sum?,<p>Given a finite sequence a1a2....an of integers (which can be negative or positive) a segment of i,3,2019-02-19,"<p>I am not sure that I understood you correctly:</p>

<pre><code>cur_best = +infinity
cur_best_star",4
2135,2,1,2019-02-23,Parse date from two columns pandas,<p>I have a set of data that looks like this (3 columns). The date and time are in 1 column and the ,1,2019-02-23,"<p>Not sure if this is what you want, but you could just read in (without any datetime parsing) and ",0
